shelfname|interface|portoperationalstate|protocol|info1
ROC2.SLO1|Te0/3/0/6/2|up|up|TRK:ENLACE:0:ROA1.SFE1 (xe-9/3/3) (WBBC617-> WDM2.SLO1-Shelf 4-Slot 10-Cliente 3)
ROC2.SLO1|Te0/3/0/6/3|admin-down|admin-down|LIBRE (HACIA WDM2->SHELF 4)
ROC2.SLO1|Te0/3/0/6/4|admin-down|admin-down|LIBRE (HACIA WDM2->SHELF 4)
ROC2.SLO1|Te0/3/0/6/5|admin-down|admin-down|LIBRE (HACIA WDM2->SHELF 4)
ROC2.SLO1|Te0/3/0/6/6|admin-down|admin-down|LIBRE (HACIA WDM2->SHELF 4)
ROC2.SLO1|Te0/3/0/6/7|admin-down|admin-down|LIBRE (HACIA WDM2->SHELF 4)
ROC2.SLO1|Te0/3/0/6/8|admin-down|admin-down|LIBRE (HACIA WDM2->SHELF 4)
ROC2.SLO1|Te0/3/0/6/9|admin-down|admin-down|LIBRE (HACIA WDM2->SHELF 4)
ROC2.SLO1|Te0/3/0/7/0|down|down|LIBRE OPTICO
ROC2.SLO1|Te0/3/0/7/1|down|down|LIBRE OPTICO
ROC2.SLO1|Te0/3/0/7/2|down|down|LIBRE OPTICO
ROC2.SLO1|Te0/3/0/7/3|down|down|RESERVADO ANILLOS (HACIA SDH4 Y SDH5)
ROC2.SLO1|Te0/3/0/7/4|down|down|RESERVADO ANILLOS (HACIA SDH4 Y SDH5)
ROC2.SLO1|Te0/3/0/7/5|admin-down|admin-down|RESERVADO ANILLOS (HACIA SDH4 Y SDH5)    
ROC2.SLO1|Te0/3/0/7/6|admin-down|admin-down|RESERVADO ANILLOS (HACIA SDH4 Y SDH5)    
ROC2.SLO1|Te0/3/0/7/7|admin-down|admin-down|RESERVADO ANILLOS (HACIA SDH4 Y SDH5)    
ROC2.SLO1|Te0/3/0/7/8|admin-down|admin-down|RESERVADO ANILLOS (HACIA SDH4 Y SDH5)    
ROC2.SLO1|Te0/3/0/7/9|admin-down|admin-down|RESERVADO ANILLOS (HACIA SDH4 Y SDH5)    
ROC2.SLO1|Hu0/4/0/0|up|up|TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/0)
ROC2.SLO1|Hu0/4/0/1|up|up|TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/1)
ROC2.SLO1|Hu0/4/0/2|up|up|TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/2)
ROC2.SLO1|Hu0/4/0/3|up|up|TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/3)
ROC2.SLO1|Hu0/4/0/4|up|up|TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/4)
ROC2.SLO1|Hu0/4/0/5|up|up|TRK:ROC2.SLO1:0:ROS12.SLO1 (et-2/0/14)
ROC2.SLO1|Hu0/4/0/6|up|up|TRK:ROC2.SLO1:0:ROS12.SLO1 (et-2/0/15)
ROC2.SLO1|Hu0/4/0/7|admin-down|admin-down|LIBRE OPTICO (CON MODULO QSFP-100G-SR4)
ROC2.SLO1|Hu0/4/0/8|admin-down|admin-down|LIBRE OPTICO (CON MODULO QSFP-100G-SR4)
ROC2.SLO1|Hu0/4/0/9|up|up|TRK:ROC2.SLO1:0:ROC2.HOR1 (Hu0/4/0/9) - (WDM3.SLO1-Shelf 7-Slot 2-Cliente 1)
ROC2.SLO1|Hu0/4/0/10|admin-down|admin-down|LIBRE OPTICO (CON MODULO QSFP-100G-SR4)
ROC2.SLO1|Hu0/4/0/11|admin-down|admin-down|LIBRE OPTICO (CON MODULO QSFP-100G-SR4)
ROC2.SLO1|Hu0/5/0/6|down|down|LIBRE OPTICO (CON MODULO CPAK-100G-SR10)
ROC2.SLO1|Hu0/5/0/7|up|up|TRK:ENLACE:ROA1.BEL1 (et-3/1/0) (WBBC211 -> WDM2.SLO1-Shelf 8-Slot 4-Cliente 1)
ROC2.SLO1|Te0/5/0/0/0|up|up|TRK:ENLACE:ROA1.ALM1 (xe-4/0/0) (WBB941 -> WDM2.SLO1-Shelf 7-Slot 14-Cliente 1)
ROC2.SLO1|Te0/5/0/0/1|up|up|TRK:ENLACE:ROA1.ALM1 (xe-4/0/1) (WBB941 -> WDM2.SLO1-Shelf 7-Slot 14-Cliente 2)
ROC2.SLO1|Te0/5/0/0/2|up|up|TRK:ENLACE:ROA1.ALM1 (xe-4/0/2) (WBB941 -> WDM2.SLO1-Shelf 7-Slot 14-Cliente 3)
ROC2.SLO1|Te0/5/0/0/3|up|up|TRK:ENLACE:ROA1.ALM1 (xe-4/0/3) (WBB941 -> WDM2.SLO1-Shelf 7-Slot 14-Cliente 4)
ROC2.SLO1|Te0/5/0/0/4|up|up|TRK:ENLACE:ROA1.ALM1 (xe-4/1/0) (WBB941 -> WDM2.SLO1-Shelf 7-Slot 14-Cliente 5)
ROC2.SLO1|Te0/5/0/0/5|up|up|TRK:ENLACE:ROA1.ALM1 (xe-4/1/1) (WBB941 -> WDM2.SLO1-Shelf 7-Slot 14-Cliente 6)
ROC2.SLO1|Te0/5/0/0/6|up|up|TRK:ENLACE:ROA1.ALM1 (xe-4/1/2) (WBB941 -> WDM2.SLO1-Shelf 7-Slot 14-Cliente 7)
ROC2.SLO1|Te0/5/0/0/7|up|up|TRK:ENLACE:ROA1.ALM1 (xe-4/1/3) (WBB941 -> WDM2.SLO1-Shelf 7-Slot 14-Cliente 8)
ROC2.SLO1|Te0/5/0/0/8|up|up|TRK:ENLACE:ROA1.ALM1 (xe-4/2/0) (WBB941 -> WDM2.SLO1-Shelf 7-Slot 14-Cliente 9)
ROC2.SLO1|Te0/5/0/0/9|down|down|RESERVADO RESERVADO ANILLOS (HACIA WDM2->SHELF 7) 
ROC2.SLO1|Te0/5/0/1/0|up|up| 
ROC2.SLO1|Te0/5/0/1/1|up|up| 
ROC2.SLO1|Te0/5/0/1/2|up|up| 
ROC2.SLO1|Te0/5/0/1/3|down|down|RESERVADO TRK:ENLACE:ROA1.ESP1 (2018) (SDH7.SLO1-Shelf X-Slot X-Cliente X)  
ROC2.SLO1|Te0/5/0/1/4|down|down|RESERVADO TRK:ENLACE:ROA1.ESP1 (2018) (SDH7.SLO1-Shelf X-Slot X-Cliente X)  
ROC2.SLO1|Te0/5/0/1/5|admin-down|admin-down|LIBRE OPTICO (HACIA SDH7)
ROC2.SLO1|Te0/5/0/1/6|admin-down|admin-down|LIBRE OPTICO (HACIA SDH7)
ROC2.SLO1|Te0/5/0/1/7|admin-down|admin-down|LIBRE OPTICO (HACIA SDH7)
ROC2.SLO1|Te0/5/0/1/8|down|down|RESERVADO TRK:ENLACE:ROA1.PRN1 (2018) (SDH7.SLO1-Shelf X-Slot X-Cliente X) 
ROC2.SLO1|Te0/5/0/1/9|down|down|RESERVADO TRK:ENLACE:ROA1.PRN1 (2018) (SDH7.SLO1-Shelf X-Slot X-Cliente X) 
ROC2.SLO1|Te0/5/0/2/0|down|down|RESERVADO TRK:ENLACE:ROA1.PRN1 (2018) (SDH7.SLO1-Shelf X-Slot X-Cliente X) 
ROC2.SLO1|Te0/5/0/2/1|down|down|RESERVADO TRK:ENLACE:ROA1.PRN1 (2018) (SDH7.SLO1-Shelf X-Slot X-Cliente X) 
ROC2.SLO1|Te0/5/0/2/2|down|down|RESERVADO TRK:ENLACE:ROA1.PRN1 (2018) (SDH7.SLO1-Shelf X-Slot X-Cliente X) 
ROC2.SLO1|Te0/5/0/2/3|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/2/4|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/2/5|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/2/6|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/2/7|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/2/8|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/2/9|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/3/0|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/3/1|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/3/2|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/3/3|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/3/4|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/3/5|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/3/6|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/3/7|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/3/8|admin-down|admin-down|LIBRE OPTICO (HACIA SDH7.SLO1)
ROC2.SLO1|Te0/5/0/3/9|admin-down|admin-down|LIBRE OPTICO (HACIA SDH7.SLO1)
ROC2.SLO1|Te0/5/0/4/0|admin-down|admin-down|LIBRE OPTICO (HACIA SDH7.SLO1)
ROC2.SLO1|Te0/5/0/4/1|admin-down|admin-down|LIBRE OPTICO (HACIA SDH7.SLO1)
ROC2.SLO1|Te0/5/0/4/2|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/4/3|up|up|TRK:ENLACE:ROA1.ARE1 (xe-11/3/0) (SDH6.SLO1 -> Shelf 6-Slot 7-Cliente 2)
ROC2.SLO1|Te0/5/0/4/4|up|up|TRK:ENLACE:ROA1.ARE1 (xe-11/2/0) (SDH6.SLO1 -> Shelf 6-Slot 7-Cliente 3)
ROC2.SLO1|Te0/5/0/4/5|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/5/0/4/6|down|down|RESERVADO ANILLOS (HACIA SDH7)
ROC2.SLO1|Te0/5/0/4/7|down|down|RESERVADO ANILLOS (HACIA SDH7)
ROC2.SLO1|Te0/5/0/4/8|down|down|RESERVADO ANILLOS (HACIA SDH7)
ROC2.SLO1|Te0/5/0/4/9|down|down|RESERVADO ANILLOS (HACIA SDH7)
ROC2.SLO1|Hu0/6/0/0|up|up|TRK:ROC2.SLO1:0:ROC2.BEL1 (Hu0/0/0/3) - (WDM3.SLO1-Shelf 7-Slot 3-Cliente 1)
ROC2.SLO1|Hu0/6/0/1|down|down|TRK:ENLACE:ROM1.CBA1 (et-4/0/2) (SDH7.SLO1-Slot 7-Cliente 9/1)
ROC2.SLO1|Hu0/6/0/2|up|up|TRK:ENLACE:ROM1.CBA1 (et-4/0/5) (SDH7.SLO1-Slot 12-Cliente 1)
ROC2.SLO1|Hu0/6/0/3|up|up|TRK:ENLACE:ROM1.CBA1 (et-4/1/2) (SDH7.SLO1-Slot 13-Cliente 1)
ROC2.SLO1|Hu0/6/0/4|up|up|TRK:ENLACE:ROM3.SLO1 (et-2/0/2)
ROC2.SLO1|Hu0/6/0/5|up|up|TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/14)
ROC2.SLO1|Hu0/6/0/6|up|up|TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/17)
ROC2.SLO1|Hu0/6/0/7|up|up|TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/16)
ROC2.SLO1|Hu0/6/0/8|admin-down|admin-down|LIBRE OPTICO (CON MODULO QSFP-100G-SR4)
ROC2.SLO1|Hu0/6/0/9|admin-down|admin-down|LIBRE OPTICO (CON MODULO QSFP-100G-SR4)
ROC2.SLO1|Hu0/6/0/10|admin-down|admin-down|LIBRE OPTICO (CON MODULO QSFP-100G-SR4)
ROC2.SLO1|Hu0/6/0/11|admin-down|admin-down|LIBRE OPTICO (CON MODULO QSFP-100G-SR4)
ROC2.SLO1|Hu0/7/0/0|up|up|TRK:ROC2.SLO1:0:MSE1.SLO1 (Hu0/4/0/0)
ROC2.SLO1|Hu0/7/0/1|up|up|TRK:ROC2.SLO1:0:MSE1.SLO1 (Hu0/4/0/1)
ROC2.SLO1|Hu0/7/0/2|admin-down|admin-down|LIBRE OPTICO (CON MODULO CPAK-100G-SR10)
ROC2.SLO1|Te0/7/0/3/0|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM2.SLO1-Shelf 4)
ROC2.SLO1|Te0/7/0/3/1|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM2.SLO1-Shelf 4)
ROC2.SLO1|Te0/7/0/3/2|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM2.SLO1-Shelf 4)
ROC2.SLO1|Te0/7/0/3/3|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM2.SLO1-Shelf 4)
ROC2.SLO1|Te0/7/0/3/4|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM2.SLO1-Shelf 4)
ROC2.SLO1|Te0/7/0/3/5|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM2.SLO1-Shelf 4)
ROC2.SLO1|Te0/7/0/3/6|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM2->SHELF 3 Y SHELF 4) 
ROC2.SLO1|Te0/7/0/3/7|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM2->SHELF 3 Y SHELF 4) 
ROC2.SLO1|Te0/7/0/3/8|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM2->SHELF 3 Y SHELF 4) 
ROC2.SLO1|Te0/7/0/3/9|up|up|TRK:ENLACE:ROA1.HAE1 (xe-5/2/1) (WBB786 -> WDM2.SLO1-Shelf 3-Slot 8-Cliente 4)
ROC2.SLO1|Te0/7/0/4/0|admin-down|admin-down|LIBRE OPTICO (HACIA -> SDH5.SLO1-Slot 3-Cliente 2)
ROC2.SLO1|Te0/7/0/4/1|admin-down|admin-down|LIBRE OPTICO (HACIA -> SDH5.SLO1-Slot 3-Cliente 3)
ROC2.SLO1|Te0/7/0/4/2|admin-down|admin-down|LIBRE OPTICO (HACIA -> SDH5.SLO1-Slot 3-Cliente 4)
ROC2.SLO1|Te0/7/0/4/3|admin-down|admin-down|Libre Optico()
ROC2.SLO1|Te0/7/0/4/4|down|down|RESERVADO ANILLOS (HACIA SDH5)
ROC2.SLO1|Te0/7/0/4/5|down|down|RESERVADO ANILLOS (HACIA SDH5)
ROC2.SLO1|Te0/7/0/4/6|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/7/0/4/7|admin-down|admin-down|RESERVADO ANILLOS (HACIA SDH5) 
ROC2.SLO1|Te0/7/0/4/8|admin-down|admin-down|RESERVADO ANILLOS (HACIA SDH5)
ROC2.SLO1|Te0/7/0/4/9|up|up|TRK:ENLACE:ROA1.SPE1 (xe-3/2/1) (SDH5.SLO1-Slot 4-Cliente 2)
ROC2.SLO1|Te0/7/0/5/0|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/7/0/5/1|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/7/0/5/2|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/7/0/5/3|down|down|LIBRE OPTICO (100GBASE-SR10)
ROC2.SLO1|Te0/7/0/5/4|down|down|RESERVADO ANILLOS (HACIA SDH4)
ROC2.SLO1|Te0/7/0/5/5|down|down|RESERVADO ANILLOS (HACIA SDH4)
ROC2.SLO1|Te0/7/0/5/6|down|down|RESERVADO ANILLOS (HACIA SDH4)
ROC2.SLO1|Te0/7/0/5/7|down|down|RESERVADO ANILLOS (HACIA SDH4)
ROC2.SLO1|Te0/7/0/5/8|admin-down|admin-down|LIBRE OPTICO (HACIA SDH4.SLO1)
ROC2.SLO1|Te0/7/0/5/9|admin-down|admin-down|LIBRE OPTICO (HACIA SDH4.SLO1)
ROC2.SLO1|Te0/7/0/6/0|up|up|TRK:ENLACE:ROA1.MRO1 (Te0/2/0/2) (WBBC214 -> WDM2.SLO1-Shelf 7-Slot 4-Cliente 3)
ROC2.SLO1|Te0/7/0/6/1|up|up|TRK:ENLACE:ROA1.MRO1 (Te0/2/0/3) (WBBC214 -> WDM2.SLO1-Shelf 7-Slot 4-Cliente 4)
ROC2.SLO1|Te0/7/0/6/2|up|up|TRK:ENLACE:ROA1.MRO1 (Te0/2/0/4) (WBBC214 -> WDM2.SLO1-Shelf 7-Slot 4-Cliente 5)
ROC2.SLO1|Te0/7/0/6/3|up|up|TRK:ENLACE:ROA1.MRO1 (Te0/2/0/5) (WBBC214 -> WDM2.SLO1-Shelf 7-Slot 4-Cliente 6)
ROC2.SLO1|Te0/7/0/6/4|up|up|TRK:ENLACE:ROA1.MRO1 (Te0/2/0/6) (WBBC214 -> WDM2.SLO1-Shelf 7-Slot 4-Cliente 7)
ROC2.SLO1|Te0/7/0/6/5|up|up|TRK:ENLACE:ROA1.MRO1 (Te0/2/0/7) (WBBC214 -> WDM2.SLO1-Shelf 7-Slot 4-Cliente 8)
ROC2.SLO1|Te0/7/0/6/6|up|up|TRK:ENLACE:ROA1.MRO1 (Te0/2/0/8) (WBBC214 -> WDM2.SLO1-Shelf 7-Slot 4-Cliente 9)
ROC2.SLO1|Te0/7/0/6/7|up|up|TRK:ENLACE:ROA1.VLO1 (xe-1/2/0) (WBBC217 -> WDM2.SLO1-Shelf 7-Slot 6-Cliente 1)
ROC2.SLO1|Te0/7/0/6/8|up|up|TRK:ENLACE:ROA1.VLO1 (xe-1/3/0) (WBBC217 -> WDM2.SLO1-Shelf 7-Slot 6-Cliente 2)
ROC2.SLO1|Te0/7/0/6/9|up|up|TRK:ENLACE:ROA1.VLO1 (xe-3/3/0) (WBBC217 -> WDM2.SLO1-Shelf 7-Slot 6-Cliente 3)
ROC2.SLO1|Te0/7/0/7/0|up|up|TRK:ENLACE:ROA1.BAL1 (xe-1/0/0) (WBBC084 -> WDM2.SLO1-Shelf 5-Slot 9-Cliente 1)
ROC2.SLO1|Te0/7/0/7/1|up|up|TRK:ENLACE:ROA1.BAL1 (xe-10/0/0) (WBBC084 -> WDM2.SLO1-Shelf 5-Slot 9-Cliente 2)
ROC2.SLO1|Te0/7/0/7/2|admin-down|admin-down| 
ROC2.SLO1|Te0/7/0/7/3|admin-down|admin-down| 
ROC2.SLO1|Te0/7/0/7/4|admin-down|admin-down| 
ROC2.SLO1|Te0/7/0/7/5|admin-down|admin-down| 
ROC2.SLO1|Te0/7/0/7/6|admin-down|admin-down| 
ROC2.SLO1|Te0/7/0/7/7|admin-down|admin-down| 
ROC2.SLO1|Te0/7/0/7/8|admin-down|admin-down| 
ROC2.SLO1|Te0/7/0/7/9|admin-down|admin-down| 
ROC2.SLO1|Hu0/8/0/0|up|up|TRK:ENLACE:ROM1.CBA1 (et-9/1/0) (SDH6.SLO1-Shelf 5-Slot 5-Cliente 1)
ROC2.SLO1|Hu0/8/0/1|up|up|TRK:ENLACE:ROM1.CBA1 (et-2/3/0) (SDH6.SLO1-Shelf 5-Slot 5-Cliente 1)
ROC2.SLO1|Hu0/8/0/2|up|up|TRK:ENLACE:ROM1.CBA1 (et-10/1/0) (SDH5.SLO1-Shelf 5-Slot 5-Cliente 1)
ROC2.SLO1|Te0/8/0/3/0|admin-down|admin-down|TRK:ENLACE:ROM1.CBA1 (xe-3/1/2) (SDH5.SLO1-Slot 9-Cliente 1)
ROC2.SLO1|Te0/8/0/3/1|admin-down|admin-down|TRK:ENLACE:ROM1.CBA1 (xe-3/1/3) (SDH5.SLO1-Slot 9-Cliente 2)
ROC2.SLO1|Te0/8/0/3/2|admin-down|admin-down|TRK:ENLACE:ROM1.CBA1 (xe-3/2/0) (SDH5.SLO1-Slot 9-Cliente 3)
ROC2.SLO1|Te0/8/0/3/3|admin-down|admin-down|TRK:ENLACE:ROM1.CBA1 (xe-3/2/1) (SDH5.SLO1-Slot 9-Cliente 4)
ROC2.SLO1|Te0/8/0/3/4|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/3/5|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/3/6|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/3/7|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/3/8|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/3/9|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/4/0|up|up|TRK:ENLACE:ROA1.CAR1 (xe-2/3/0) (WDM3.SLO1-Shelf 4-Slot 12-Cliente 7)
ROC2.SLO1|Te0/8/0/4/1|up|up|TRK:ENLACE:ROA1.CAR1 (xe-8/0/2) (WDM3.SLO1-Shelf 4-Slot 12-Cliente 8)
ROC2.SLO1|Te0/8/0/4/2|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/4/3|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/4/4|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/4/5|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/4/6|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/4/7|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/4/8|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/4/9|admin-down|admin-down|Libre (modulo SR10)
ROC2.SLO1|Te0/8/0/5/0|up|up|TRK:ENLACE:ROA1.VLO1 (xe-8/3/0) (WBBC217 -> WDM2.SLO1-Shelf 7-Slot 6-Cliente 4)
ROC2.SLO1|Te0/8/0/5/1|up|up|TRK:ENLACE:ROA1.VLO1 (xe-10/3/0) (WBBC217 -> WDM2.SLO1-Shelf 7-Slot 6-Cliente 5)
ROC2.SLO1|Te0/8/0/5/2|up|up|TRK:ENLACE:ROA1.VLO1 (xe-3/0/1) (WBBC217 -> WDM2.SLO1-Shelf 7-Slot 6-Cliente 6)
ROC2.SLO1|Te0/8/0/5/3|up|up|TRK:ENLACE:ROA1.VLO1 (xe-3/1/0) (WBBC217 -> WDM2.SLO1-Shelf 7-Slot 6-Cliente 7)
ROC2.SLO1|Te0/8/0/5/4|up|up|TRK:ENLACE:ROA1.VLO1 (xe-3/1/1) (WBBC217 -> WDM2.SLO1-Shelf 7-Slot 6-Cliente 8)
ROC2.SLO1|Te0/8/0/5/5|up|up|TRK:ENLACE:ROA1.VLO1 (xe-5/3/3) (WBBC217 -> WDM2.SLO1-Shelf 7-Slot 6-Cliente 9)
ROC2.SLO1|Te0/8/0/5/6|up|up|TRK:ENLACE:ROA1.FLO1 (xe-10/3/0) (WBB213 -> WDM2.SLO1-Shelf 7-Slot 2-Cliente 1)
ROC2.SLO1|Te0/8/0/5/7|up|up|TRK:ENLACE:ROA1.FLO1 (xe-10/2/0) (WBB213 -> WDM2.SLO1-Shelf 7-Slot 2-Cliente 2)
ROC2.SLO1|Te0/8/0/5/8|up|up|TRK:ENLACE:ROA1.FLO1 (xe-8/0/0) (WBB213 -> WDM2.SLO1-Shelf 7-Slot 2-Cliente 3)
ROC2.SLO1|Te0/8/0/5/9|up|up|TRK:ENLACE:ROA1.FLO1 (xe-4/0/0) (WBB213 -> WDM2.SLO1-Shelf 7-Slot 2-Cliente 4)
ROC2.SLO1|Te0/8/0/6/0|up|up|TRK:ENLACE:ROA1.FLO1 (xe-4/0/1) (WBB213 -> WDM2.SLO1-Shelf 7-Slot 2-Cliente 5)
ROC2.SLO1|Te0/8/0/6/1|up|up|TRK:ENLACE:ROA1.FLO1 (xe-2/0/0) (WBB213 -> WDM2.SLO1-Shelf 7-Slot 2-Cliente 6)
ROC2.SLO1|Te0/8/0/6/2|up|up|TRK:ENLACE:ROA1.FLO1 (xe-2/0/1) (WBB213 -> WDM2.SLO1-Shelf 7-Slot 2-Cliente 7)
ROC2.SLO1|Te0/8/0/6/3|up|up|TRK:ENLACE:ROA1.FLO1 (xe-2/0/2) (WBB213 -> WDM2.SLO1-Shelf 7-Slot 2-Cliente 8)
ROC2.SLO1|Te0/8/0/6/4|up|up|TRK:ENLACE:ROA1.FLO1 (xe-2/0/3) (WBB213 -> WDM2.SLO1-Shelf 7-Slot 2-Cliente 9)
ROC2.SLO1|Te0/8/0/6/5|up|up|TRK:ENLACE:ROA1.FLO1 (xe-2/1/0) (WBB213 -> WDM2.SLO1-Shelf 7-Slot 2-Cliente 10)
ROC2.SLO1|Te0/8/0/6/6|down|down|RESERVADO TRK:ENLACE:ROA1.HAE1 (2018) (WBBXXX -> WDM2.SLO1-Shelf 7-Slot X-Cliente X)
ROC2.SLO1|Te0/8/0/6/7|down|down|RESERVADO TRK:ENLACE:ROA1.HAE1 (2018) (WBBXXX -> WDM2.SLO1-Shelf 7-Slot X-Cliente X)
ROC2.SLO1|Te0/8/0/6/8|down|down|RESERVADO TRK:ENLACE:ROA1.HAE1 (2018) (WBBXXX -> WDM2.SLO1-Shelf 7-Slot X-Cliente X)
ROC2.SLO1|Te0/8/0/6/9|down|down|RESERVADO TRK:ENLACE:ROA1.HAE1 (2018) (WBBXXX -> WDM2.SLO1-Shelf 7-Slot X-Cliente X)
ROC2.SLO1|Te0/8/0/7/0|up|up|TRK:ENLACE:ROA1.HAE1 (xe-1/0/0) (WBB784 -> WDM2.SLO1-Shelf 7-Slot 11-Cliente 5)
ROC2.SLO1|Te0/8/0/7/1|up|up|TRK:ENLACE:ROA1.HAE1 (xe-1/0/1) (WBB784 -> WDM2.SLO1-Shelf 7-Slot 11-Cliente 6)
ROC2.SLO1|Te0/8/0/7/2|up|up|TRK:ENLACE:ROA1.HAE1 (xe-1/1/0) (WBB784 -> WDM2.SLO1-Shelf 7-Slot 11-Cliente 7)
ROC2.SLO1|Te0/8/0/7/3|up|up|TRK:ENLACE:ROA1.HAE1 (xe-7/2/0) (WBB1000 -> WDM2.SLO1-Shelf 7-Slot 11-Cliente 8)
ROC2.SLO1|Te0/8/0/7/4|up|up|TRK:ENLACE:ROA1.HAE1 (xe-7/2/1) (WBB1000 -> WDM2.SLO1-Shelf 7-Slot 11-Cliente 9)
ROC2.SLO1|Te0/8/0/7/5|up|up|TRK:ENLACE:ROA1.HAE1 (xe-7/2/2) (WBB1000 -> WDM2.SLO1-Shelf 7-Slot 11-Cliente 10)
ROC2.SLO1|Te0/8/0/7/6|down|down|RESERVADO ANILLOS (HACIA WDM2->SHELF 7)
ROC2.SLO1|Te0/8/0/7/7|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM2->SHELF 7)
ROC2.SLO1|Te0/8/0/7/8|down|down|RESERVADO ANILLOS (HACIA WDM2->SHELF 7)
ROC2.SLO1|Te0/8/0/7/9|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM2->SHELF 7)
ROC2.SLO1|Hu0/9/0/0|up|up|LIBRE OPTICO (CON MODULO CPAK-100G-SR10)
ROC2.SLO1|Hu0/9/0/1|admin-down|admin-down|LIBRE OPTICO (CON MODULO CPAK-100G-SR10) 
ROC2.SLO1|Hu0/9/0/2|admin-down|admin-down|LIBRE OPTICO (CON MODULO CPAK-100G-SR10)
ROC2.SLO1|Hu0/9/0/3|admin-down|admin-down|LIBRE OPTICO (CON MODULO CPAK-100G-SR10)
ROC2.SLO1|Hu0/9/0/4|admin-down|admin-down|LIBRE OPTICO (CON MODULO CPAK-100G-SR10)
ROC2.SLO1|Hu0/9/0/5|admin-down|admin-down|LIBRE OPTICO (CON MODULO CPAK-100G-SR10)
ROC2.SLO1|Hu0/9/0/6|admin-down|admin-down|LIBRE OPTICO (CON MODULO CPAK-100G-SR10)
ROC2.SLO1|Hu0/9/0/7|admin-down|admin-down|LIBRE OPTICO (CON MODULO CPAK-100G-SR10)
